ID,RATE,CREATED,REVIEW
y_se***,5,2025-01-24,"일단 이렇게 꽝꽝 얼려서 배송 온 제품은 처음이에요. 냉동제품도 살짝 물컹할때 있는데 얼음팩이 하나도 안 녹았고 제품 또한 아주 꽝꽝 얼어있어서 왠지 모르게 안심이 되었어요! 

퍼플은 새콤과 시큼의 사이의 맛이랄까요? 하루야채 같은 걸 좋아하는 사람으로선 아주 조금 시큼에 가까웠지만 마시다 멈칫할 정도는 아녔어요😂

그린은 평소 오이가 불호인 사람은 아닌데 오이?샐러리향? 같은게 조금 진하게 느껴졌어요. 둘 다 거북할 맛 아니고 둘 중 퍼플이 조금 더 호 이긴 합니다.😘 

밖에서 사 먹는 건 가벼운데 베르베르는 집에서 간 듯 뭔가 묵직하고 작은 입자가 씹히긴 하지만 집에서보다 더 잘 갈려져있어 부드럽게 넘어갑니다. 

가격은 저렴한 편은 아니지만 더더욱 유명해져서 가격도 조금 낮추면 진짜 정기배송할 만한 제품인 것 같아요. 진짜..기원합니다🙏

+주입구 조금만 더 커졌으면 좋겠습니다!
완전 해동해서 먹을땐 몰랐는데 먹기 전 날 밤에 냉장고에 뒀는데 아침에 보니 살얼음이 있어 조금만 부시고 마시면 되겠지 싶었지만...입구가 꽉 막혀서 나오질 않더라고요. 완전해동할 시간이 없을때 답답했어요ㅎ 입구를 조금만 넓히는게 좋을 것 같아요😂더보기"
tkfk********,5,2025-03-21,"한달사용저 야채~ 진짜 안 좋아해요
 오이도 안 먹고 샐러리도 안 먹고 .. 그나마 먹었던 건 양배추 양상추였는데 생리통에 만성염증에.. 몸이 너무 힘들어서 참고 먹었어요 

그린스무디  처음엔 익숙치않아서 힘들었는데 점점 맛도 좋아져서 이젠 맛있어요!!!! 그냥 이런 싱그러운? 맛에 익숙치 못했었는데 이젠 무슨 맛에 먹는 지 알 것 같아요! 생리기간에 나타나는 항문통도 많이 나아졌고 꾸준히 먹고싶어요 다양한 레시피로 나오는 스무디도 기대가 됩니다~~더보기"
fox2***,5,2025-02-26,"베르베르님 스무디 만들어먹다 게을러지기 시작하면서 누가 만들어주면 좋겠다싶은때 딱!!!
제품의 믿음은 최고로 있었기에 바로 많은 세트로 고고~~냉동고 자리없었는데 덕분에 정리..ㅋㅋ 보라색은 야채안먹는 아들도 잘 먹고,  남편과 저는 초록색도 잘 먹고 있답니다.
초록색이 샐러리향때문에 좀..샐러리향 싫어하시는분은 당황할만하지만 먹다보면 괜찮아질정도로 잘 만드셨어요~
다먹고 또 살거예요~~포장도 너무 깔끔하게 잘 왔어요~~"
fl****,5,2025-03-28,한달사용가격이 조금 부담스럽긴 하지만 ㅠ 맛도 맛있고 간편해서 좋아요!!!🥹
whgd*******,5,2025-03-25,한달사용맛도 있고 포만감도 있어서 삶은 계란과 함께 먹으니 건강도 챙기고 너무 좋습니다~ 또 주문할게요~
hors****,5,2025-03-18,한달사용맛있었어요. 그전낳 냉장고에 넣어두면 다음날 먹기 좋아요. 화장실도 가기좋고 맛있어요 무엇보다!
acco***********,2,2025-02-21,"한달 동안 공복에 마셨는데 인스타에서 베르베르님이 말씀하시고 좋은후기 속 효과가 저에게는 정말 단 하나도 나타나지 않았어요 . . . 올려주시는 후기는 항상 3일만에 일주일만에 효과봤다 이런얘기가 너무 많아서 저도 모르게 기대치가 너무 높았던 것 같습니다 . 제가 몸에 진짜 이것저것 염증이 피부로 나타나는 편인데 정말 전혀 일프로도 좋아지지 않아서 개인적으로는 돈아까운마음이 커요. 변 쪽으로도 효과 없었습니다. 맛은 있습니다. 퍼플은 편의점 과일음료 수준으로 맛있고 그에비해 그린은 좀 건강한 맛인데 저는 그 건강한 맛이 좋았어요. 다만 저는 오이향기를 좋아해서 불쾌하진 않았지만 뚜껑오픈 하고 입에가져가는 순간 오이향기가 상당하다고 느낄정도 였는데 인스타에서는 오이향기가 거의 안나도록 조절했다는 식으로 얘길하셔서 이 부분은 좀 솔직하게 얘기를 해주시는게 좋지않나싶습니다.

많은분들께 도움되었으면 하는 마음에 상세하게 적었습니다 ! 효과있는 분들 너무 부럽네요. . .더보기"
ri****,5,2025-02-08,"포장 꼼꼼..! 식이섬유도 들어있고! 무엇보다도 우유나 계란 그런거 없고! 자가면역질환(비염 포함) 있어서 좀 낫겠거니 싶어서 구매! 그래서 보라스무디도 샀는데 왠걸..! 진짜 맛있어요♡ 냉장고 공간이 없어서 조금 샀는데 나중에 더 사야겠어요!
사진은 그린 스무디 다 먹고 남은 건데요, 약간 남은 섬유질 보이시나요? 없지 않아요. 있어요. 완전 거른 건 아닌데 이정도 부드럽게 섬유질 넘어갑니다. 건더기가 팩안에 남지 않아서 좋아요. 타사 제품 섬유질 많다는거 먹어봤는데 씹는거 외에 팩에 남는게 많아서 좀 아까웠어요. 이건 거의 다 먹을 수 있어서 좋습니다.
오이 불호하시는 분은 그린 사지 마세요. 오이 향 많이 나요더보기"
hkm0***,4,2025-03-11,한달사용한달정도 마샤봤는데 저는 별로 효과가 나타나진 않는것 같어요. 그래서 다음번 구매는 안할듯 싶습니다. 변비도 그냥 그렇고 피부도 그냥 그렇네요. 사람마다 개인차가 있다보니 그런것 같아요. 좀 번거로워도 제 입맛에ㅜ맞게 제가 갈아마셔야갰어요
kohg****,5,2025-03-02,스무디 갈아먹는게 너무 귀찮아서 몸에 좋다는거 알면서 안해먹었는데 상품으로 나와서 너무 좋아요ㅠㅠ💗 둘다 넘 푸릇푸릇 맛있더라구요! 저는 근데 보라색이 과일맛이 많이나서 더 맛있긴했어요ㅎㅎ 아침에 계란 두개해서 베르정식으로 먹으면 완전 든든!!! 계속 꾸준히 주문해먹을 듯 합니다⭐️
roym**********,5,2025-03-18,"한달사용솔직히 맛있지는 않지만, 먹을만 하고 건강 생각해서 마시고 있어요. :) 재주문할 거 같아요."
djdn******,5,2025-03-18,한달사용집에서만들어먹다가 사먹으니깐 편하고좋아요 얼른 또 구입하고싶어요
hyug****,5,2025-04-06,한달사용맛이 간강할것같아서 기대안했는데 진짜 맛있었어요! 차갑게 해서 먹으니까 더👍
cs****,5,2025-02-13,"사진은 전부 다른 날입니당. 우선 2주치 14개만 구매했어요.

매일 아침으로 공복에 스무디 한 포, 그리고 삶은 계란 한개와 함께 마십니다. 아침에 냉동고에서 하나 슥 집어와서, 사무실에서 스무디를 물에 담궈두면 금방 녹더라구요. 

직접 갈아먹기에는 번거로운데, 간편하게 건강한 스무디를 매일 즐길 수 있는 게 큰 장점입니다. 

그린, 퍼플스무디 말고 다른 맛의 스무디가 더 나오면 좋겠어요 ㅎㅎ~더보기"
doji****,5,2025-02-06,"건강이슈로 베르베르님 인스타만 열심히 눈팅하다가 몇번의 시도 끝에 편한게 최고다라는
마음으로 구매했습니다

배송은 꽝꽝얼려와서 전혀 녹지않고 왔어요
빨리 먹어보고싶었지만 이번주에 먹을양만 냉장보관하고 모두 냉동실에 보관합니다

하루지나 아침 공복에 먹으려고하니 찬음료가 부담되어 정수에 담가놓았다가 찬기빼고 먹었어요
제입에는 달달하니 먹기 쉬웠어요
모래알갱이크기의 알갱이가 있어 저희집유아는 안먹겠다해서 오예~ 다내꺼라고 속으로 외쳤습니다

어린이 하나는 초록이보다 보라가 맛있다고하고 엄마는 초록이가 더 입에 맛으니 개인취향인것 같네요

건강이슈로 스무디를 구입했고 검사수치나 의사소견으로 아무이상이없는데 여성통이 너무 심해 식습관을 바꿔보려고 합니다 작은변화가 건강한 삶을 가져다주면 좋겠습니다더보기"
ny****,5,2025-01-25,"해먹기는 귀찮고 몸은 챙기고픈 직장인이에요!
다양한 이유로 별 5개!

1. 포장이 정말 꼼꼼해요! 꽝꽝 얼어 와서 상했을 염려 제로! 그리고 출근할때 챙겨가기도 편해요!! 

2. 맛이 좋아요! 보통 스무디는 풀맛이 많이 나거나 비트의 흙맛이 느껴져서 잘 안 먹게 되는데, 이건 건강하지만 맛있는? 그렇지만 액상 과당 음료를 생각하시면 절대 안 되구요. 개인적으로 오이를 좋아하지 않아서 그린 보다는 레드가 더 맛있었습니다. ㅎㅎ

3. 식감도 굿!! 보통 야채 살면 특유의 꺼끌함이 싫은데 이건 그런게 없어요!!! 목넘김이 부드러워 좋습니다!

그 외에 신체적인 효과는 아직 말할 수 없지만 조금 더 챙겨 먹어 보고 몸에 좋은 변화가 있었으면 좋겠습니다!더보기"
yunj*******,5,2025-03-05,건강한 재료들이라서 솔직히 큰 기대없이 건강에 좋으니까 그냥 먹었는데 너무 맛있어서 놀랐습니다. 인위적인 단맛이 아닌 재료 본연의 은은한 단맛이라 아주 만족스러워요.
viol******,5,2025-02-26,"한달사용그린은 이거 하나 남았어요🥲 퍼플도 맛있는데 전 그린이 더 좋네요 원물 자체를 갈아서 만든 거라 식이섬유까지 섭취할 수 있는 점이 좋아요
빨리 다른 맛도 나오고 정기배송도 되면 좋겠어요
4월부터 구매가능하다니 기다릴게요~"
chun****,5,2025-02-08,"포장도 잘 되어 있고 냉동으로 잘 왔습니다.
처음 먹어서 그런지   건강한? 맛이여서 당황 스러웠는데 먹다보니 괜찮네요. 
개인적 의견으로 파우치포장부분 선택이 있으면 좋겠습니다. 플라스틱 부분이 분리해서 분리수거도 어렵고 가급적 안쓰면 좋다싶어서.. 일반 파우치 형으로도 판매선택을 나누면 좋겠어요. 저렴한 금액은 아니지만 만드는 수고 생각하면 괜찮은듯해요. 맛도 다양해지고 여유롭게 수급되면 좋겠네요^^"
play*****,5,2025-02-09,"직접 해 먹어 보지 않아서 맛도 모르고 효능도 느끼지 못했지만 용기있게 구매했어요 ㅎㅎ
너무 많나 싶었는데 막상 냉동실에 넣으니 뭐 괜찮아요?

그린 스무디 처음 먹었을 때 샐러리 향이 진해서 윽 했는데 이렇게 스무디가 아니면 내가 샐러리를 먹겠냐 싶어서 감사한 마음으로 잘 먹고 있습니다
약은 아니지만 그래도 좋은 효과 기대 뿜뿜 해봅니다 : )더보기"
bone****,5,2025-02-08,"저 먹으려고 샀는데 30개월 아가가
뺏어가서 먹네요..^^;;
워킹맘으로서 야채스무디 해먹기도
해 먹이기도 정말 힘든데
이제 판매하신다는 릴스 보고
바로 구매합니다~
이건 건강한 맛인데 보라색은
상큼한 과일맛이 섞여서 음료처럼 먹기도
좋겠더라구요
아이도 뽀로o쥬스 이런걸 많이 찾는지라
한번씩 줘도 좋을거 같아요
다음에도 재구매 예정입니다~더보기"
doye******,5,2025-02-08,"일이 바쁘고 체력이 모자라서 abc주스 등 건강 음료에 진심인 사람인데요, 베르베르님 인스타 보고 이 분은 진짜다! 해서 실리만부터 스무디까지 구매했어요 ㅋㅋ
저는 비싸도 제대로 된 제품만 고집하는데, 베르베르 스무디가 딱 그런 제품이라 생각합니다. 아직 효과 볼 정도로 마셔보진 않았지만, 일단 스무디 갈림 정도가 너무 마음에 들어요. 씹히는 음료들은 일회용 팩으로 마시면 팩 안에 잔여물이 남아서 깔끔하게 다 마시기 쉽지 않습니다. (물 타서 털어 마셔야 함.) 그런데 진짜 스무디처럼 곱게 갈려서 알차게 다 마시기 좋아요.
그리고 맛은 원재료 맛 그대로 느껴져요. 첨가물 없고, 정말 원하던 이상적인 제품입니다. 건강한 맛에 익숙하지 않으신 분들은 좀 적응 기간이 필요할 것 같아요. 그치만 저는 매우 만족합니다. 👍🏻👍🏻
팩 디자인도 깔끔하고 들고다니기 딱 좋습니다. 제품 만드는 기간이 오래 걸린 걸로 아는데, 그럴 만한.. 전 이제 베르베르 스무디로 정착이요...💙 바쁘다 바빠, 모든 게 귀찮은 현대인의 건강을 책임져주셔서 감사합니다.더보기"
sm****,5,2025-02-20,"베르베르스무디 판매를 기다리다가 잽싸게 구매했습니다! 퍼플은 정말 맛있고요, 그린은 확실히 호불호가 있을 것 같아요. 
입구가 작다는 말이 있었는데 저는 먹는데 하나도 불편하진 않았어요.
2주 꾸준히 마셨는데 달라진게 하나도 없어서 조금 속상하네요. 더 시도해서 먹어보기엔 너무 비싸요ㅠㅠ
나중에는 꼭 직접 만들어볼 예정입니다!"
jkhn***,5,2025-02-13,"설레면서 기다린 베르베르스무디!!!♡
인스타보고 따라하려고 블랜더는 구입하였으나 
재료사서 밀프랩만드는 과정부터 실패했어요
스무디 개발중에 있단 소식에 기다리다 주문했는데
그린.퍼플 둘다 맛있어요.
첫날 공복에 그린마시고 그날 쾌변을~
너무 행복했답니다.
여드름고민인 아들에겐 퍼플도 한번 먹었더니 
비트향때문인지 첫모금에 거부반응하더니
여드름에 좋다는데 한다미에 ㅋ 원샷했답니다.
이렇게라도 건강한 스무디를 먹이고 싶은 엄마마음
우선2 꾸준히 마셔보고 2주후기도 남겨볼께요~
베르베르 스무디 화이팅!!!!더보기"
kim7***,5,2025-02-17,"정말 맛있어요
이렇게 정성을 들여서 만들어주셔서 감사합니다 솔직히 작심삼일이라고 재료 사놓고 해먹는게 여간 힘든게 아니었는데 좋은재료 그대로 넣어서 만들어주셔서 얼마나 고마운지 몰라요
저에게 꼭 필요한 야채주스 믿고 먹습니다
벌써 다 먹어가서 4월까지 기다려집니다
이번에 나올 책 펀딩 기다리고 있어요
열심히 읽고 집에서도 만들어 먹다 4월 출시 하면 꼭 사고 싶어요
늘 건강하시고 좋은 재료로 만들어주세요
고맙습니다~^^♡♡♡더보기"
fj04***,5,2025-03-05,"한달사용저렴하진 않지만 직접 사는 식재료 비용도 많이 올랐고, 사서 다듬고 갈아놓은 시간과 정성을 생각하면, 상시로 사먹고 싶은정도입니다 심지어 맛있어요!!!!"
tnsk****,5,2025-03-05,"한달사용원래 집에서 베르베르 스무디를 해먹고 
변비라던지 붓기라던지 많이 좋아져서 해먹고는 있었는데 
주기적으로 재료 손질해야되고
무거운 믹서기 써야되고 소분해야되고 일이많아서 
어느순간 손을 놓게 되더라구요! 

이렇게 냉동으로 만들어 주시니 냉장고 넣어뒀다 녹으면 먹어도 되서 너무 편합니다 ㅜㅜ

상시판매 꼭 해주세요~ 맛별로...

제가 가진 믹서기는 완전 곱게 갈리지않는데다 
레시피 100%따라 안하고 적당히 하다보니 레시피대로 
했을때의 맛이 궁금했는데
예전에 먹던 스무디에 비하면 굉장히 먹기편하고 물리지않는 맛입니다.더보기"
th****,5,2025-02-25,베르베르 스무디 레시피 대로 집에서 만들어 먹었었지만 출근전 시간이 없고 번거로워서 못 만들어 먹을때도 많았어요 ㅠㅠ 그런데 이렇게 포장도 깔끔하고 간편하게 먹을 수 있도록 만들어주시다니~~ 너무 좋아요!  ◡̈ 출근전 하나씩 꺼내서 먹고있습니다.앞으로 꾸준히 구매해서 먹을 생각입니다.
brit******,4,2025-02-06,"물건은 꼼꼼히 포장되어 잘 받았습니다. 초록색은 너무 새콤하네요 ㅠㅠ 이렇게라도 안먹으면 전혀 안먹으니 건강하게 될거라 믿고 먹어요. 보라색은 그나마 조금 덜한데.. 둘다 건강한 맛입니다. 생각없이 물고있으면 다 먹게되는 그런 맛이에요ㅋㅋㅋ

먹는 팁을 공유하자면 
1. 해동은 실온 물에 담아두니 금방 해동되요. 한 5분 10분만 담궈놔도 금방 흐물흐물 녹습니다. 

2. 입구가 좁아서 덩어리진 부분이 안나오면 입으로 바람을 쭉 넣어서 팩을 뚱뚱하게 만들고 쭈쭈바 짜듯 쭉 빨면 덩어리가 훅 나와요.

모두들 건강한 음식 먹고 새해에는 더 건강하시길 바랍니다!더보기"
wldh******,5,2025-03-31,한달사용다먹어가요.. 아껴먹는중인데 ㅠ 제발 언제 공구시작일까요 이거먹고 만성변비였던 제가 대변활동 너무좋아요
hyek********,5,2025-02-08,"와..👍👍 제품, 배송 모두 만족합니다!!!! 맨날 눈팅으로만 보다가 배송으로 제품을 섭취하게 되어서 정말 행복하고 감동이에용 🥲 ,, 베르베르님 워낙 꼼꼼하게 제품을 생산해 주셨다는걸 피드로 보아왔고 배송받아 먹어보니 정말 건강해지는 느낌 그 자체 !!!!👍👍 제발 생산 계속 부탁드려용 🩷 퍼플 스무디로 건강 챙길게용 ~ 감사합니당 베르베르님🙏"
dmst******,5,2025-02-24,"한달사용베르베르 스무디 레시피가 유명하다는 것은 알고 있었지만 재료 를 사고 찌고, 갈고 하는 번거로움 때문에 항상 시도도 못해보고 있었습니다. 그러던 중 마켓에서 판매한다는 소식을 듣고 오픈하자마자 바로 구매했고 바로 다음날 도착하더라구요~ 해동 시킨 후 마셔봤는데 처음엔 원물 그대로의 맛?이라고 해야하나 지금까지 먹어봤던 스무디의 맛이 아니여서 당황했지만 이게 정말 원재료의 맛 그대로라는 것을 깨닫고 나니 맛있게 느껴지더라구요~ 업무가 바쁠 것 같다고 예상되는 날엔 미리 전날에 해동시켜 두고 다음날 출근할 때 챙겨서 먹었습니다!  이번엔 퍼플을 샀는데 다음엔 그린도 한 번 사서 먹어봐야겠어요~ 왜 일주일 분량만 샀는지 후회해요ㅠㅠ 빨리 다음 마켓이 오픈 했으면 좋겠네요^^더보기"
moon******,5,2025-03-10,한달사용너무 맛있어요! 너무 달지도 않고 건강한 맛을 느꼈습니다~ 빨리 2차 공구도 왔으면 좋겠어요
yinu******,5,2025-02-12,"피부도 계속 좋지 않고 해서 우선 한세트씩 구매를 했어요.
날씨가 춥긴 했지만 포장도 꼼꼼히 잘와서 배송온날 일정이 있어 늦게 집에가서 걱정 했지만 다행히 녹지않고 잘 있었어요
그린은 오이맛 좀더 강하게 느껴졌지만 먹기나쁘지 않았고 퍼플이 과일맛이 많나서 그런지 가볍게 먹을 수있었어요 
담에는  오픈 하면 더 사야 겠어요"
soyo*******,5,2025-03-18,"한달사용맛있어요!
아침에 챙겨먹기 좋아요!"
wjdt*******,5,2025-02-19,"원래도 베르베르님 레시피로 스무디 만들어 먹었었는데 부드러운 목넘김으로 갈기에는 무리가 있고, 재료 준비도 번거로웠어요. 이렇게 깔끔하게 포장되어서 나오니 너무 맛있고 간편해서 더 꾸준히 매일 먹게 되더라구요. 다음번 구매때는 더더 많이 시켜서 가족들이랑 같이 먹으려구요. 알러지약 맨날 먹고 살던 사람인데 비염이랑 알러지약 먹는 빈도가 확 줄었어요!👍👍👍"
dks0***,5,2025-02-19,맛도 괜찮고 양도 생각보다 많아서 스무디만 마셔도 배부르네요 다만 제가 스무디만 마시지는 않기에 다이어트용은 아닙니다 ㅎ 주문상품일부가 누락되었는데 그래도 바로 추가로 배송처리 해주셔서 불편함은 없었습니다 냉동실한쪽이 꽉찼는데 열심히 마시렵니다
gana******,5,2025-01-24,"그린스무디는 솔직히 맛이 없으거라고 생각했어요
건강 위해서 두가지맛 세트로 주문했어요
근데 너무 맛있어요
다만 다른분 후기처럼 입구가 넓으면 좋겠어요
입구가 좁아서 살얼음 있는채로 먹고싶은데
다 걸려버려서 그냥 입구 잘라서 컵에 싹싹 담아 먹어요
섬유질 그대로 담긴거라 이물감 느껴지긴해도
오히려 건강한 느낌이라서 저는 좋네요
첨가물 없이 오로지 원물만으로 이런맛이 나는게 너무 신기하고
효과 높이기 위해 식단도 바꾸고있어요
매일 먹으면 한달치라서 다시 오픈하시는 때까진
믹서기 사서 만들어볼까 싶기도 합니다
쪼금만 더 저렴하면 좋을것같아요!더보기"
eh****,5,2025-03-02,"얼려두고 잘 먹고있어요!
만들어먹을 때는 야채씻고 무게달고 찌고ㅜㅜ
마음먹고 해야했는데 간편하게 제품화돼서 가격대가 좀 있지만ㅜㅜ 좋아요"
yuri******,5,2025-01-24,"냉동상태 짱짱하고 빠르게 배송와서 넘 좋았어요!
무엇보다 박스안에 때려넣는 형태가아닌 손잡이 지퍼백으로 깔끔히 들어있어서 더 좋았습니다!
주변 지인들과 나눠먹기도 좋을 것 같아요!

퍼플 그린 모두 저는 입에 잘 맞았고,
달지도않고 건강해지는 맛이라 제 자신이 소중해지는 느낌이 들었어요💚

조금 아쉬운점은 입구가 너무 좁다보니 편하긴하지만 살얼음이 끼어있으면 잘안나오네요ㅠ
(개인적으론 약간 아작하게도 씹히는 스무디처럼 먹고 싶었거든요...!)

그래도 아무튼 넘 만족스럽고요~
조금만 더 합리적인 가격으로 사먹을 수 있으면 좋을 것 같습니다!

감사해요 베르베르님!더보기"
dbdm********,5,2025-02-26,"인스타보고 레시피대로 스무디 만들어먹으려다
막상 또 집에서 하려니 손이 많이 가서 고민하던중에
제품으로 나와서 편하게 먹을 수 있었어요:)
아침 공복으로 하나씩 마셔주는데 퍼플 스무디가 특히 맛있고 건강한 느낌이 들어요!"
ann8***,5,2025-02-27,"내가 가끔만들어먹는 스무디와  베르베르스무디 맛이 궁금해서 주문해보았고 
이 한 팩을 마시면서 
식습관 엉망인 내몸에 아주 건강한 한끼를 선물하는 소중한 스무디였다. 
여행가서 함께 맛본 친구도 오늘하루가 스무디하나로 상쾌하다며 !! 
종종 시켜먹을 예정이다."
