ID,RATE,CREATED,REVIEW
zeze******,5,2024-09-12,"애사비 애플사이다비니거 라고해서 사과를
자연 그대로 발효시킨 체지방 감소 효과
소화 불량 개선 혈당감소 피로해소 등등
요즘 많이 보이는데 샘플로 먹어본적 있었거든요
근데 그 애사비 특유냄새 때문에
도전 못해보다가 100% 국내사과로 발효시켜서
쿰쿰한 냄새없이 먹을수 있다하고 
후기도 좋길래
이번 명절 가볍게 보내보고자 주문 했습니다
물에 타서 향맡아보면 달달한 사과향이에요
그리고 일단!!  맛있어요 콤부차 사과맛?
시원하게 마시면 시원한 음료로 마실 수 있어요
사과식초랑은 다른 맛이네요 
과일식초보다는 덜셔요
맛없는데 다이어트 하려고 억지로 먹는게
아니라 맛있어서 먹을수 있으니 
일단 기분이 좋아요
찬물에도 잘 녹아서 가지고 다니면서 
타먹기도 편해요 맛도 괜찮은데 다이어트에
효과까지 있으니 꾸준히 먹어봐야 겠습니다더보기"
zoez******,5,2024-09-18,"살이 조금씩 찌기 시작해서 다이어트와 혈당을 관리해야 해서 주문했어요.
국내산 사과 과즙이라서 더 믿음이 가고 당류도 0.4g이라 부담 없고 화학첨가물 없이 장시간 자연발효성분이라서 좋고 한포씩 되어있어 언제 어디서든 간편하게 들고 다니며 먹을 수 있어 
좋아요. 
하루 1포씩이라서 부담되지 않고 찬물에도 잘 섞이고 장소에 구애받지 않아서 좋아요.
기름에 튀긴 음식을 좋아하고 빵을 좋아하는데 이제 몸을 생각해야 해서 이제 관리를 하려고요
마시면 부담스러운 맛이 아니라 맛있는 맛이라서 먹기 편하고 목 넘김도 좋아요.
저는 주스처럼 마시고 있어요.더보기"
dpdm*****,5,2024-11-12,한달사용딱 맛있는 상큼한 사과맛이에요! 가루 타입은 처음이라 섞는게 조금 귀찮았지만 맛있어서 용서됩니다 ㅎㅎ
comi*****,5,2024-09-23,"목넘김도 그렇고 맛이 생각이상으로 너무 괜찮아서 잘 챙겨먹게되는 것 같아요
상큼 달달한 사과맛이라 딱히 식초 거부감도 안들고 맛있고 입안 개운하게 커피대신 마시기도 좋아서 챙겨마시게 되더라구요
콤부차처럼 가볍게 마실 수 있고 갖고다니기도 편해서 더 애용하는듯해요

평소에 물을 잘 안마시는데 이건 맛있으니까 챙겨먹게되고 다이어트하면서 물 대신 맛있는 음료 마시면서 클렌즈 되는거라 몸도 가볍고 좋아요ㅎ더보기"
tn****,5,2024-12-12,한달사용식초 특유의 발꾸랑내가 많이 나지 않고 달달해서 쉽게 마실 수 있어요!
mipi****,5,2024-11-30,"한달사용일단 맛있어서 먹기가 너무 편해요.
사실 맛없어서 사놓고 안먹는 친구들 많이 봤거든요.
주변에 맛 보라고 줬더니 다들 맛있다고 주문하드라구요ㅋ"
soya******,5,2024-09-13,"저는 식후에 마시는 게 좋았는데,
단 음료를 마시고 싶은 마음을 가라앉혀줘요.

식초의 톡 쏘는 맛보다 달달함이 더 커서
당이 든 음료 당길 때 마시기 좋더라고요.
(냄새는 시큼한데 생각보다 안 셔요)

좀 더 '음료'처럼 즐기고 싶다면
탄산수에 타서 마시는 걸 추천 드려요.

그리고 맹물 마시기 싫은 날에는
500ml 생수에 타서 마시면 좋아요.
설명서에는 물 또는 탄산수 150ml에 타라는데
저는 너무 진하게 느껴져서  물을 충분히 넣어도 안 싱겁고 특히 탄산수에 넣으면 맛이 더 풍부하게 느껴져요.

앞으로도 재구매할 것 같은 가장 큰 이유는
이걸 마시면 화장실에 진짜 잘 가서예요👍

무슨 이유에서인지는 모르겠지만
마신 날은 꼬박꼬박 화장실에 갑니다.

건강한 음료 찾으시는 분들에게 강추합니다🥰더보기"
h7****,5,2024-11-22,"한달사용일단 너무 맛있어서
계속 계속 손이 가요
저는 500ml에 한 포가
딱 좋은거 같아요"
rlar********,4,2024-11-08,"한달사용너무 맛있어서 그냥 애사비는 이제 못먹겠어요
식후 식곤증에 효과 좋아요
액상과당중독자인데 이게 먹고 많이 줄였어요"
kala***,5,2024-11-12,한달사용한달동안 아껴먹고 먹어도 이제 몇개 안남아서 아쉽네요. ㅎ 사과향이 좋아요
tkse*****,5,2024-11-14,"한달사용너무새콤하지않고 마시기편안하네요
여름에 얼음타서 먹으면 얼마나 맛나게요"
skfn******,5,2024-11-14,한달사용맛있어요 타먹는 애사비 중에 젤 맛있는편인듯
ddo_***,5,2024-09-18,"간편하게 먹을 수 있는 스틱 애사비

요즘 정말 다이어트에 핫 한 키워드는 혈당이 아닐까 해요. 혈당 다이트어트하면 애사비! 

여러가지 애사비 식초를 먹었는데 너무 시거나 맛이 없어서 하루 먹거나 안먹은 일이 많았는데 닥터랩노쉬 리얼 애사비 클렌즈가 정말 맛있다고 해서 구매했어요. 

가루 스틱 형태로 되어있어서 식초 냄새에서 벗어나고 외출하면서도 먹을수 있어서 너무 간편했어요. 

국내산 사과를 이용해서 사과과즙 분말로 만들어서 애사비 특유의 강한 식초향보다는 사과맛이 강해서 정말 먹기 편해요. 대박.. 

아침 저녁으로 하루 1~2포 꾸준히 먹으면 화장실고 잘가고 식욕을 잡아주고있어요. 

다 먹으면 무조건 재구매 각 :  )더보기"
dabu***,5,2024-09-14,"애플사이다비니거가 처음 유행이 시작되었을 때 좋다고 해서 구매 후 먹어봤었는데 식초종류에 유독 약해서 그런지 못먹겠더라구요
그러다 요제품은 후기도 그렇고 맛이 좋다고 해서 구매해봤는데 국산사과를 사용해서 입맛에 맞는 건지 전혀 시큼하지 않고 딱 먹기 좋을 정도예요
이제 요걸로 열심히 먹어봐야겠어요
당도 0.4g이라 맘놓고 한포씩 먹을 수 있을 것 같아요
한통에 10포씩 1+1 제품을 구매했더니 가격도 부담스럽지 않고 합리적이예요
실온의 물에 가루를 태웠는데 조금 많이 저어줘야 가루가 다 풀어지는 것 같아요
운동하고 난 뒤에 태워서 얼음넣어 먹으니 꿀맛이네요
하이볼레시피도 맛있어 보여서 한번 해봐야겠어요더보기"
runa***,5,2024-10-30,"한달사용우선 맛있어서 잘 먹어지니 마음에 들어요~기존에 다른 애사비 제품은 너무 셔서 못먹겠더라구요^^;
다이어트 중인데 하루에 한개씩 챙겨먹고있는데
다 먹으면 재구매할려구요^^"
kyjl******,5,2024-09-11,"요즘 애사비가 핫해서
저도 다이어트겸 애사비 클렌즈 
구매해 봤어요!!

지인이 먹는 애사비는
완전 씨큼해서 입맛에는 안맞아서
맛있는걸로 찾다보니 닥터랩노피꺼가
괜찮다고 하더라구요~~~

물 120ml에 한포 태워서 먹었는데
너무 맛있어서 원샷했어요 ㅋㅋ

통째로 착즙한 국내산에
화학첨가물이 들어가지 않아서
안심하고 먹을수 있어서 마음에 들어요!!

요즘 들어서 탄수화물 중독에
배달음식을 많이 먹고 있어서
몸무게도 늘어나고 살이찌니
몸도 너무 찌뿌둥해서 관리가 필요했는데
완전 내스타일입니다!!

맛있어서 휴대하고 다니면서
하루에 한포씩 꾸준히 먹어야겠어요^^더보기"
dngu*****,5,2024-11-20,맛있어요 콤부차 같아요
ksjy****,5,2024-09-12,"🔊 닥터랩노쉬 리얼 애사비 클렌져 10포*2

사춘기 딸아이랑 저의 평생친구 다이어트...
운동도 하고 식단도 하지만 보조식품은 필수품이죠... 식단이 좀 안됐다 싶을땐 효소를 먹어주고 주스나 콜라가 먹고싶을땐 애사비 클렌즈와 함께!
젤 처음 마실땐 시끔한 식초향이 바로 나서 이거 먹겠나 싶었는데  코막고 한모금 마시고 음미하는 순간 맛있네~였어요ㅋㅋ
식초맛이라기보단  새콤한 과일 아니 새콤달콤 풋사과라 생각하심 됩니다 충분히 먹을만해요~
저는 개인적으로 시원한 탄산수에 섞어 먹을때가 젤 최고인듯합니다!
찬물에도 바로 잘녹고 애사비 초보자라면 물양을 늘려서 드셔보세요~맛있어요😁더보기"
dayu*****,5,2024-10-29,한달사용사무실 탕비실에 넣어놓고 동료들끼리 잘마시고 있어요!! 다먹어서 다시 재주문합니다!!
dlth******,5,2024-09-18,"요즘에 혈당관리에 관심이많이가서 찾다보니 애사비가 좋다해서 검색하다가 한포씩 타먹기 좋을거같아서 구매했어요~
점심먹고 하나 탁 까서 물에타마셨는데 일단 물에금방 잘 녹아서 좋았어요!! 맛은 데미소다애플에 탄산빠지고 식초몇방울 넣은맛이였어요!!  상콤한거좋아하는 저한테는 딱이였어요! 먹고나니까 먼가 소화도 되는거같고 속도깔끔해지는거같아서 좋았어요 ㅎㅎ
한포씩 갖고다니면서 먹기 너무 좋아여"
saka*****,5,2024-11-02,"한달사용건강을 위해서 먹기 시작했는데, 괜찮은것 같아요. 다른 제품에 비해 맛도 좋고 칼로리 걱정도 없어서 더 좋습니다~!"
lee0***,5,2024-10-13,"한달사용장운동, 혈당감소, 피로해복에 짱 좋네요!!
부담없는 자연 발효한 건강 음료라 매일 한잔씩 물에 타서 맛있게 잘 마시고 있어요.
덕분에 화장실 잘가니 느무 좋아요!!"
king*****,5,2024-09-19,"주변에 친구들이 요즘따라 애사비애사비 해서 뭐냐고 묻고 구매했습니다 ㅋㅋ

애사비라면 식초맛이 강할것 같아서 
괜찮겠지 라는 생각에 마셔봤는데

생각보다 맛있더라구요 ㅋㅋㅋ

평시에 밥 빵 디저트 피자 고기 등등 탄수화물을 많이 먹는 편이라 몸매 관리는 항상 해야지 하면서 진짜 시작은 하지 않았거든요

이제부터 시작해야쥐~
컵에 분말은 넣고 물을 딸아주고  마시면 오늘의 관리는 끝 ~~

당성분이 높지 않아 혈당에 크게 신경쓰지 않으셔도 됩니다

사과식초라 맛이 찐하다 싶으면 물을 조금만 더 넣으시면 아주 굿 !!더보기"
kmij*****,5,2024-10-30,애사비가 유명한건 알고있었는데 챙겨먹기 힘들거같아 완제품으로 먹어볼까 하고 구매했어요 물은 잘마시는데 기름진걸 많이 먹어서 먹어볼까 해서 샀어요아직 맛 안먹어봐서 잘모르지만 후기 좋은만큼 기대되네요
rara*****,5,2024-09-13,"조금만 긴장을 풀면 금새 찌는 살 계속 관리해줘야하드라구요 어려운거 말고 편하게 챙길수 있는 애사비가 인기라 먹기 쉽고 맛도 좋다해서 구매했는데 거기다 지효픽이라니 히히 . 물이나 탄산수에 타 먹으면 되서 간편하게 먹을 수 있어 편하네요 
맛없으면 사놓고 안먹게 되는데 맛있어요 
물 마시는거 안좋아하는데 에사비클렌즈로 수분섭취도 하고 사과초모식초분말함량도 높아서 성분과 함유량까지도 믿음이 가요 
하루 한잔 마시는데 꼬박꼬박 마시고 있어요 
확실한 배변활동으로 보답해주네요 상큼한 맛까지 좋으니 먹을 수 있을때 한포면 되니 간단하게 클렌즈 할 수 있어 최고입니당더보기"
pigb*****,5,2024-09-13,"요즘 다이어트로 유명하다는 애사비!
저도 한번 먹어보고싶어 주문해봤어요 ㅎㅎ닥터랩노쉬 리얼 애사비 클렌즈는 국산 사과 초모 식초 분말과 유산균 혼합 분말, 푸룬 농축 분말 등을 배합해 완성된 애사비다! 한 박스에 5g의 애사비가 총 10포 들어있고 가루 형태여서 물이나 탄산수 있으면 언제 어디서 든 리얼 애사비 클렌즈 섭취 가능하고 또한 한 포 씩 낱개포 되서 적정량을 섭취할 수 있고 휴대성과 위생을 동시에 충족되며 사과맛이라 그런지 새콤달콤하니 입안가득 사과맛이 가득하니 개인적으로는 너무 맛있었어요^^ HACCP 인증 제품이라 믿고 먹을수 있어서 조았어용 ㅎㅎㅎ더보기"
ekgm*****,5,2024-09-19,"궁금해서 오자마자 바로 먹어봤어요 ㅋㅋ
특유의 애사비 식초향이 조금 걱정이였는데 오 진짜 식초향이 먹어본 것 중에 제일 약합니다! 
그냥 사과콤부차같은 맛.. 제일 맛있어요
게다가 인공적인 맛도 크게 느껴지지 않아서 다 추천할만합니다. 너무 달지 않거든요 그냥 계속 마시게 됨ㅜ
식사 후나 운동 후, 일상 속에서 아니 그냥 달고 다닐 것 같습니다.. 전 점심 식후로 디저트 겸 상큼하게 타 마시려구요. 건강을 생각하는 요즘 간편하게 먹을 수 있어 그냥 대왕 추천템임 금방 다 먹을 거 같습니다 ㅋㅋ 다른 맛도 또 만들어주세요!! 진짜 다 살 수 있음더보기"
uoip***,5,2024-09-12,"애플사이다비니거가 몸에 좋다고 해서 관심이 있었는데, 이렇게 간편하게 먹을 수 있는 제품은 처음이라 기대가 컸어요. 실제로 맛은 상큼하고 가벼워서 부담 없이 즐길 수 있었어요. 일반 식초처럼 톡 쏘는 맛이 아니고, 과일향이 섞여서 먹기 편해요.
특히 아침에 공복에 마시면 속이 확실히 개운해지고, 하루를 가볍게 시작할 수 있어서 좋더라고요. 요즘 식단 관리도 하고 있는데, 이 클렌즈 덕분인지 속이 더 정돈되는 느낌이었어요. 배변 활동도 원활해지고 몸이 좀 더 가벼워졌다고 해야 할까요? 
패키지도 간편하게 포장돼 있어서 휴대성도 좋고, 여행 갈 때나 외출할 때 가방에 하나씩 넣어 다니기 딱이에요.더보기"
kkon*****,5,2024-09-12,"우리 딸이랑 남편이 좋아하는 애사비예요.
저녁을 좀 과하게 먹었다거나 기름진거 먹은 후
시~~원하게 한잔 타 먹으면 그렇게 속이 편하다고 해요.
일단 너무 맛있고!!!!!
보시다시피 찬물에도 잘녹고 포로 되어있어 휴대하기도 간편해요.
맛은 상큼하고(홍초?) 너무시거나 너무 달지 않아서
먹기 너무 좋아요!!
저는 좀 신걸 먹음 속이 쓰린적이 많아 빈속에는 절대 먹지 않고 즐기지 않은데
애와 아빠가 하도 먹어보라 해서 먹었더니 넘맛있어서 놀라고 시큼하지 않아서 놀라고
그리고 말대로 소화도 잘되고 쓰리지 않네요..
왠지 다이어트도 잘 될거 같아요!!더보기"
wi****,5,2024-11-11,한달사용시원한 물에 타서 마시는 게 좀 더 맛있고 먹기 좋아요. 🥤😋
yiha****,5,2024-09-18,"평소에 식사 후 애사비 한잔씩 마시고 있는데 
평상시 먹는건 액체라 외출했을때는 챙겨다닐 수 없어 거의 못마시는 불편함이 있었는데
이 제품은 가루형식으로 스틱이라 간편하게 들고 다닐 수 있어 편리해요!! 
식 후 마시는 애사비는 혈당 감소에 좋다는거 다들 아시겠죠 ㅎㅎㅎ 저도 그래서 그런지 꾸준히 마셔보니 다이어트에도 효과가 있는듯해요 
이제는 습관이 되어 안마시면 이상해서
꼬박 꼬박 챙겨마시는데 먹고 나면 더 소화가 잘되는듯 하고, 
혈당방지도 되어 식 후 졸린것도 없어요~ 
꾸준히 외출했을때도 잘 편리하게 마실 수 있어서 더 잘 챙겨먹어볼게요 !!더보기"
sunu****,5,2024-11-09,한달사용없으면 불안한 아이템입니다ㅠㅠ 비싼거 필요없구 요거 드세요 여러분!!
97eu*****,5,2024-09-12,"새콤달콤 한 맛이 입안 가득 느낄수 있어. 사과 맛 때문인지 먹기 좋아요 
전 아침에 커피 대싯. 리얼애사비 클렌즈 먹으면서. 일을 시작하는데 훨씬 몸이 가벼워 짐을 느낄수 있어요. 1포를 넣고 잘 섞어서 먹으면 괜찮아요 유통기간 2026 년 넉넉합니다 
저희 직원. 이 맛이 좋아서 가볍게 한잔씩 해요
한개씩 낱개 포장되어 있어. 가지고 다니기 편해요 운동할때 등산 할때. 회사에서 가볍게 일하고 싶을때 이 모든게  맘에 들고 좋아요더보기"
stut*****,5,2024-11-08,한달사용이거먹고나서 뱃살이 좀 덜 나오는거같아요 탄수화물먹기전에 꼭 챙겨먹고있습니다 좋아요
