ID,RATE,CREATED,REVIEW
,5,2021-09-09 03:27:07 +0900,"스미마켓으로 알게되었다가 공구기간 놓쳐서 따로 구입해봤는데 두 제품이 맛이랑 입자가 조금 다르더라고요. 효과는 비슷할 것 같아요^^ 아직 특별한 느낌을 느끼는 것은 아니지만 조금 더 먹어보려고요

(2021-09-08 10:21:27 에 등록된 네이버 페이 구매평)"
,5,2021-09-09 02:25:52 +0900,"좋아요좋아요좋아요....

(2021-09-08 00:22:23 에 등록된 네이버 페이 구매평)"
,5,2021-09-07 02:52:25 +0900,"속이 편하고 개안적으로 화장실 가기도 용이했어요

(2021-09-06 07:51:15 에 등록된 네이버 페이 구매평)"
,5,2021-09-06 04:20:40 +0900,"변비가 있었는데 좀 편해졌어요

(2021-09-05 15:22:09 에 등록된 네이버 페이 구매평)"
,5,2021-09-06 03:21:57 +0900,"2개월치 먹고 괜찮은것같아 재주문했어요

(2021-09-05 10:48:04 에 등록된 네이버 페이 구매평)"
,5,2021-09-04 04:53:13 +0900,"너무 좋아요 소화가 잘되는거같아요

(2021-09-03 16:45:00 에 등록된 네이버 페이 구매평)"
,4,2021-09-04 04:09:07 +0900,"역가수치가 제일 높아서 구매했어요
먹기도 간편해요
그런데 맛이 조금 아쉽네요ㅠㅠ

(2021-09-03 12:24:15 에 등록된 네이버 페이 구매평)"
,5,2021-09-03 06:47:40 +0900,"진짜 이거 중독되었어요 ㅋ 소화짱

(2021-09-02 23:17:35 에 등록된 네이버 페이 구매평)"
,5,2021-09-02 05:39:37 +0900,"다른 회사 효소먹고 있었는데..기존제품이 너무비싸서 한번바꿔봤어요~좋았으면 좋겠네요

(2021-09-01 17:37:20 에 등록된 네이버 페이 구매평)"
,3,2021-09-01 02:14:24 +0900,"이제 먹기 시작했으니 결과도 좋았음 하네여

(2021-08-31 00:21:06 에 등록된 네이버 페이 구매평)"
,5,2021-08-30 05:30:07 +0900,"네이버리뷰로 다른 효소 가성비좋아서 사먹는데 된장같은맛이돌아서 물없음못먹어서 ...
그냥쟁여두다가 인스타 선영님 셋쌍둥이 가지시고드시는걸 보다가 진짜고소한가해서
한통만살려다 한통더 ..큰맘먹고삿어요
가격은진짜 앞에삿던거비하면 사악해요
근데 와우
저물없이도먹어져요 입에털어넣으면 당연히
뻑뻑하겟지만
바쁠땐 입에털어넣어먹고했어요
아근데왠걸 다행이 된장같은 콤꼼한건 없고
진짜고소하니 거부감없네요
열심히 먹을께요비싼만큼
좋은것이니 혼자위로하며만족하고먹어요
살땐 솔떨릴지언정
과감히 먹어볼께요

(2021-08-29 21:57:00 에 등록된 네이버 페이 구매평)"
,5,2021-08-30 04:32:18 +0900,"2번째 구매입니다. 처음 두달반 매일 꾸준히 먹으며 운동 병행했더니 효과 있어서 재주문합니다.

(2021-08-29 19:01:51 에 등록된 네이버 페이 구매평)"
,5,2021-08-30 03:46:40 +0900,"만족도 5점을 주셨네요.
어떤 점이 좋았나요?
최소 10자 이상 입력해주세요.

(2021-08-29 12:30:46 에 등록된 네이버 페이 구매평)"
,5,2021-08-30 02:33:40 +0900,"왠만한 효소 다 먹어봤는데 그닥 좋은지 몰랐는데 이건 너무 좋아서 꾸준히 먹고 있어요. 떨어지면 불안해서 쟁여놔야해요.

(2021-08-29 08:10:10 에 등록된 네이버 페이 구매평)"
,5,2021-08-29 04:45:13 +0900,"맛은 그냥 효소맛 효과는 좋은듯

(2021-08-28 15:25:14 에 등록된 네이버 페이 구매평)"
han710,5,2021-08-28 11:23:30 +0900,"건강하고 날씬하게요~
속이 편하네요"
,5,2021-08-28 04:40:12 +0900,"위장기능이 약해서 소화는 안되는건 아니지만 늘 명치에 딱딱한 느낌을 안고 2년넘게 지내고있었는데, 위장에 좋다고 하는건 다 사보고 먹어보았지만 음식이 중요하긴 하지만 아직 잘 모르겠더라구요~ 지인 소개받아서 효소를시작했는데 기대를 하고있어요
근데 포장이 택배사에서 문제였던건지 너무 구겨져서 와서 좀 그랬답니다ㅠ~~ 많이파세요^^

(2021-08-27 14:07:42 에 등록된 네이버 페이 구매평)"
,5,2021-08-27 03:07:58 +0900,"좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요

(2021-08-26 08:59:56 에 등록된 네이버 페이 구매평)"
,4,2021-08-26 05:17:52 +0900,"효과가 아주 좋습니다

(2021-08-25 18:06:08 에 등록된 네이버 페이 구매평)"
,4,2021-08-25 05:46:39 +0900,"오늘 한포먹어봤는데 맛은 그럭저럭했어요ㅋ미숫가루같은??약간퍽퍽한?먹을만하더라구요ㅋㅋ몸이가벼워지는 효과를 기대하고있어요~

(2021-08-24 20:52:25 에 등록된 네이버 페이 구매평)"
,3,2021-08-25 05:26:11 +0900,"마에들아요맘에들아요

(2021-08-24 19:00:28 에 등록된 네이버 페이 구매평)"
,4,2021-08-25 04:53:52 +0900,"확실히 먹으면 소화가 잘 되나봐요 평소 밀가루 먹으면 배가 부글거리고 소화도 안되서 가스가 많이 차거든요 이거 먹고 밀가루 먹으면 속이 편해요 부글거리지도 않구요! 너무 좋은데 비싼게 유일한 흠이에요 ㅠ

(2021-08-24 16:54:13 에 등록된 네이버 페이 구매평)"
,5,2021-08-24 05:48:57 +0900,"바로바로 소화 돼서 좋아요!

(2021-08-23 22:50:23 에 등록된 네이버 페이 구매평)"
,5,2021-08-24 03:29:15 +0900,"두통사서 거의다 먹고 또 주문해요 확실히 많이 먹었다 싶은날엔 소화 잘되고 좋아요!

(2021-08-23 10:20:01 에 등록된 네이버 페이 구매평)"
,5,2021-08-23 06:15:15 +0900,"오매불망 받아보기를 기다렸어요!
전에 먹었던 효소보다 효과가 확실한것 같아요.

(2021-08-22 23:52:38 에 등록된 네이버 페이 구매평)"
,5,2021-08-22 06:46:34 +0900,"건강관리용 잘먹고있어요!

(2021-08-21 23:42:33 에 등록된 네이버 페이 구매평)"
,4,2021-08-22 06:14:23 +0900,"배송빠르고 제품도 좋습니당

(2021-08-21 21:48:34 에 등록된 네이버 페이 구매평)"
,5,2021-08-22 06:06:11 +0900,"효소는 나이가 들수록 줄어드니 꾸준히 섭취해 봅니다

(2021-08-21 20:30:47 에 등록된 네이버 페이 구매평)"
,4,2021-08-22 06:03:35 +0900,"어…맛이 있는건지 모르겠지만 조금 .. 모래먹는 느낌이네요 ㅠㅠ 꼭꼭 씹으면 고소하긴 합니다

(2021-08-21 20:56:11 에 등록된 네이버 페이 구매평)"
,5,2021-08-21 04:11:19 +0900,"시험삼아 구매한 한통으로 엄청난 효과를 느꼈습니다.
금방 다 먹어서 2통 구매하였습니다.
다음번엔 4통을 구매하게 될것같네요

(2021-08-20 13:53:14 에 등록된 네이버 페이 구매평)"
,5,2021-08-21 03:28:45 +0900,"늘 시켜 먹던거라 없으면 이상할정도네요ㅎㅎ
효과 좋습니다

(2021-08-20 10:12:23 에 등록된 네이버 페이 구매평)"
hee6804,5,2021-08-20 09:53:45 +0900,"대만족
너무좋아요... 여기꺼만 먹어요 ;;
믿고 삽니다"
hsm6662,5,2021-08-20 09:52:37 +0900,"역가, 탄단지, 가격 모두 최고였어요.
너무 좋아요 역시 소문이 난 이유가 있군요!"
syj0231,5,2021-08-20 09:51:53 +0900,"만족만족
원래 효소 모르고 살았던 사람인데 .. 이젠 효소 없으면 안되는 사람이 되었어요 ㅋㅋ ,,,
고소한게 미숫가루맛도 나고 맛지다 맛져"
hsm584,5,2021-08-20 09:51:05 +0900,"완전 대박, 야식 먹었는데 다음날 쑥.
역시 소문대로 마이해빗 효소가 제일 좋네요
역가도, 탄단지분해도 모든게 다 !"
s05959,5,2021-08-20 09:50:55 +0900,"만족
밥 먹고 한포씩 먹고있어요
소화 잘 되는 기분이에요!"
lala3959,5,2021-08-20 09:42:23 +0900,"만족
요즘 식후에계속 먹게 되네요"
,5,2021-08-17 03:35:45 +0900,"속이 편안하고 좋아요

(2021-08-16 12:24:58 에 등록된 네이버 페이 구매평)"
,4,2021-08-14 04:47:18 +0900,"이제 한달째인데 한통더시켜요~
효과는 솔직히 긴가민가

(2021-08-13 15:31:10 에 등록된 네이버 페이 구매평)"
,5,2021-08-14 04:47:18 +0900,"맛있어요~~~~~~~~~~

(2021-08-13 15:07:30 에 등록된 네이버 페이 구매평)"
,5,2021-08-14 03:09:05 +0900,"이거없으면 진짜큰일날정도예요
굿

(2021-08-13 10:55:05 에 등록된 네이버 페이 구매평)"
,5,2021-08-14 02:59:52 +0900,"다른효소들보다 고소하고 먹기 괜찮아요.

(2021-08-13 08:47:37 에 등록된 네이버 페이 구매평)"
,5,2021-08-13 05:56:15 +0900,"알아보던 효소중에 제일 평이좋아서 구매했어요

(2021-08-12 20:40:22 에 등록된 네이버 페이 구매평)"
,5,2021-08-13 05:26:47 +0900,"소화는 확실하게 잘됩니당!

(2021-08-12 19:04:44 에 등록된 네이버 페이 구매평)"
,4,2021-08-12 04:25:47 +0900,"두 박스째 먹고 있어요.
속이 편안해서 계속 먹고 있어요.
다 먹으면 또 재구매 예정입니다.

(2021-08-11 15:46:22 에 등록된 네이버 페이 구매평)"
sumcool88,5,2021-08-11 09:39:41 +0900,"임신7개월맘 후기
참고로 입덧없이 잘 먹구 잘자고했는데. 언제부턴가 밥만먹음. 멀미 하듯 울렁울렁 목까지 차있는듯한 알수없는.답답함과. 잦은 트름이 있었는데, 밥먹고, 마이해빗 효소 먹고 기다리면, 울렁울렁이던 속이 진정이되요, 그리고 산책하면. 더 좋아지구요, 1통먹구. 효과있어서 또 살라구요,, 비싸긴한데, 이거없음, 일상생활을 못하니깐ㅠ. 2개사면. 좀더싸개해주는거, 3개사면 1개더주는거 행사 했음좋겠어영ㅎ"
,5,2021-08-11 03:03:54 +0900,"딸이 시작하고,,, 이젠 저와 아들도 먹는답니다.
먹기에 역하지도않고,, 약이라기보다는 미숫가루 먹는듯..
간식먹는 느낌으로 먹는답니다.

(2021-08-10 09:21:23 에 등록된 네이버 페이 구매평)"
,5,2021-08-11 03:03:53 +0900,"좋아요. 지방분해 효과 보고 싶어요!!

(2021-08-10 09:13:05 에 등록된 네이버 페이 구매평)"
,5,2021-08-10 04:15:02 +0900,"좋아요 좋아요 좋아요

(2021-08-09 12:35:23 에 등록된 네이버 페이 구매평)"
,5,2021-08-10 03:02:45 +0900,"좋네요 재구매 합니다

(2021-08-09 08:59:41 에 등록된 네이버 페이 구매평)"
,5,2021-08-09 05:05:56 +0900,"역한맛 아니고 고소한 맛!

(2021-08-08 19:16:26 에 등록된 네이버 페이 구매평)"
,5,2021-08-09 04:10:17 +0900,"꾸준히 먹고있습니다.좋아요

(2021-08-08 14:12:32 에 등록된 네이버 페이 구매평)"
,5,2021-08-09 03:41:04 +0900,"좀 먹어보고 후기쓰려고 이제 씁니다.
와이프와 함께 먹고 있습니다.
자기전에 하나씩 먹는데 저는 너무 드라마틱한 효과를 얻고 있습니다. 잠자면서 불편한것도 다음날 불편한것도 일체 없고 잠도 잘자고 다음날 장 활동도 너무좋습니다. 와이프는 이정도까지 아니지만 계속 함께 먹고 있습니다. 비싸지만 마이해빗 구매하길 잘했네요

(2021-08-08 13:18:05 에 등록된 네이버 페이 구매평)"
,5,2021-08-09 03:33:15 +0900,"좋아요 좋아요 좋아요

(2021-08-08 11:16:40 에 등록된 네이버 페이 구매평)"
,5,2021-08-06 03:29:53 +0900,"효소를 처음 먹어 봤는데 확실히 과식한날에 먹어주면 소화가 빨리 되는거 같아요. 음식 먹고 빨리 자도 속이 많이 더부룩 하지도 않더라구요! 재구매의사 있어요~!!

(2021-08-05 10:12:14 에 등록된 네이버 페이 구매평)"
,5,2021-08-06 03:22:33 +0900,"2통 먹어보고 괜찮아서 2통 더 주문했어요 ^^

(2021-08-05 09:48:11 에 등록된 네이버 페이 구매평)"
,5,2021-08-01 03:52:31 +0900,"물없이도 간편히 먹을수 있어 좋아요

(2021-07-31 11:39:36 에 등록된 네이버 페이 구매평)"
,5,2021-07-31 06:23:25 +0900,"먹어보소 좋아서 지인분들께 추천하고 있어요

(2021-07-30 21:09:05 에 등록된 네이버 페이 구매평)"
,5,2021-07-31 04:04:28 +0900,"빠른 배송 너무 감사드립니다.
잘 이용하고 있어요
고맙습니다^^

(2021-07-30 11:50:16 에 등록된 네이버 페이 구매평)"
,5,2021-07-29 06:14:52 +0900,"지인소개로 구매해서 막고 있어요
조아요

(2021-07-28 20:56:12 에 등록된 네이버 페이 구매평)"
,5,2021-07-29 06:14:52 +0900,"지인 소개받고 구매합니다.
먹기도 편하고 조아요

(2021-07-28 20:55:38 에 등록된 네이버 페이 구매평)"
,5,2021-07-29 05:41:28 +0900,"맛있고조아여~~~~

(2021-07-28 18:37:30 에 등록된 네이버 페이 구매평)"
