ID,RATE,CREATED,REVIEW
rich****,5,25-02-26,빠른배송이 너무좋았습니다. 밥맛좋은건 말할필요가 없어요.
ssse****,3,25-02-02,햇반이 햇반이다 싶은 그냥 그래요..! 배송은 엄청 빨리왔습니다!! 유통기한 25.9. 29. 까지네요
cfg3***,5,25-02-20,재구매매번잘먹고있어요  맛있어요
koeu****,5,25-02-19,다른곤약밥 못먹는사람들 이거 최곱니다♡
kim1*****,3,25-02-26,맛있을 것 같습니다
hs****,5,25-02-26,재구매쌓아두니 든든합니다ㅋ
ir****,5,25-02-10,재구매항상 맛있게 먹고있어요! 다이어트 할 때 최고에요!
para******,5,25-02-07,"재구매항상구매해서 먹어요 배송도 빠르고 파손없이 왔구
곤약밥은 먹어도 속도 편하고 해서 애용합니다!!"
kong******,5,25-02-19,재구매잘 받았습니다 번창하세요
yu_j*****,5,25-02-19,재구매소화도 잘 돼고 다이어트용으로 좋아요
chan*****,5,25-02-22,계속 먹던 밥이에요! 좋아요!
sipo***,5,25-02-05,"한달사용우선 다이어트나 건강 생각시에는 딱이에요
먹고나도 몸이 가볍고 정만 좋아요"
haru*****,5,25-02-19,재구매다이어트할때 먹기시작해서 요즘도 가끔 먹네요.
shin*****,5,25-02-04,"곤약밥 처음 먹어보는데 식감이 특이해요!
하나 먹었는데 그냥 살 빠진 느낌이에요ㅎㅎ"
odet*******,5,25-02-22,재구매맛맀어서 항상 시켜먹는제품
tjsp*****,5,25-02-11,"다이어트하려고 샀어요
양은 적지만 먹다보면 익숙해지는것같아요"
rldb*****,5,25-02-26,재구매배송 빨라서 좋고 롹실히 쌀밥 대신 먹으니 다이어트 효과가 있네요.. 맛은 좀 그렇지만
kcc7***,5,25-02-25,다이어트용으로 좋네용
ia****,5,25-02-09,재구매늘 쟁여두는 아이템이에요. 칼로리 부담 적고 양은 약간 모자란듯 적당해요.
yh****,5,25-02-19,"재구매늘머던거맛나니다
수구요"
minu***,5,25-02-13,재구매내일 도착 배송보다 하루 늦게.와서 천포인트 보상해주셔야 하는데 어떻게 되나요
cong***,5,25-02-15,칼로리 관리를 위해 구매했는데 잘먹고있어요
eo****,5,25-02-17,재구매맛있기도 하지만 곤약밥 중 양도 많아서 하나로도 배부릅니다.
dlsw****,5,25-02-15,재구매잘먹고있습니다 제 점심을 책임지고 있어요
sinb*******,5,25-02-06,"재구매맛있게 잘먹고있습니다.
또주문했어요."
hees*****,5,25-02-20,식단할때 많이 먹는 밥이에요
rs****,5,25-02-15,재구매다이어트에최고 항상잘시켜먹습니다
sams****,5,25-02-18,재구매잘받았씁니다. 자주먹어요
wodn******,5,25-02-03,"곤약 들어간 밥은 처음이네 독특하네요.
이 밥으로 먹으면 살이 안 찔 것 같아요.."
adid******,5,25-02-11,재구매전에 먹어보고 또 시켰어요! ㅎ 양은 적지만 잘 먹어보겠습니다ㅎ
seun****,5,25-02-14,잘 받았습니다 감사합니다
ms****,5,25-02-04,다이어트할려고 곤약밥 샀어요 아직 안먹어봤는데 맛있겠죵 감사합니당
zhan****,5,25-02-10,한달사용건강상 이유로 자주 먹고있어요 맛은 쌀밥보다 떨어지지만 식사용으로 충분합니다
park********,5,25-02-15,하루에 세 끼 먹으면 밥 한 공기 덜 먹은게 됩니다
kht0***,5,25-02-10,다이어트에는  곤약밥!!!  햇반이 젤 맛나요
rubi****,5,25-02-10,재구매항상 먹는 밥이에요. 혈당 관리에 좋아요^^
juha****,5,25-02-04,맛있어요 칼로리 부담없이 한공기 먹을수있어서 좋아요
hhb9***,5,25-02-15,배송이 빠르고 제품도 만족합니다.
mkim***,5,25-02-15,다이어트와 건강을 위해서 하루 두끼로 먹습니다.
kate****,5,25-02-02,다이어트 할라고 샀는데 넘좋아요ㅎㅎ 굳굳 곤약밥이라 밥이 잘풀어지지만 맛나요
dana***,4,25-02-03,밥 양이 많은 편이 아니라서 150g이 좋아요. 꺼끌거림 없고 이상한 냄새도 없고 괜찮아요.
park*******,5,25-02-08,"살이 갑자기 너무 많이 찌는것 같아서
체중조절하려고 시켰는데 맛도 좋네요👍"
hana******,5,25-02-10,밥은 부담스럽고 이걸로 시켜봤어요 두개는 먹어야 사실 배부른데요 하나만 먹어볼게요
sdno****,5,25-02-16,빠른배송으로 잘 받았습니다~
h314****,5,25-01-23,"배송 정말 빠르네요.
택배업 종사자분께 감사합니다.
그리고 제품 박스 포장상태 좋아요. 제조자 및 판매자분께 감사합니다."
yunm*****,5,25-02-16,재구매꾸준히 먹는데 흰밥보다 좋은것 같아요.
bvbn*****,5,25-02-17,맛있어서 재구매합니다!
19ek***,5,25-02-18,"한달사용필요시 마다 구매하고 있습니다. 양은 적은편이지만, 생각보다 나름 포만감도 있고, 부담스럽지 않은 귀리 곤약이라 만족합니다."
qq****,5,25-02-17,다이어트 때문에 즐겨먹는 밥이에요~
cny2***,5,25-02-14,재구매곤약냄새도 안나고 넘 맛있어요
ryu_*****,5,25-02-08,"식단 관리 중인데
곤약이랑 현미가 섞여있어서
탄수화물 조절하기 좋아요."
wltj*****,5,25-02-05,"다이어트하려고 구매했어요
맛도 괜찮고 포만감도 좋아요!"
seoy********,5,25-02-16,재구매다이어트에 도움이 되네요~~
sky1****,5,25-02-13,재구매잘 먹고있습니다. 괜찮네요.
hhyo*****,5,25-02-15,재구매다이어트를 위해 매번 시켜먹게 되내요
oksu*****,5,25-02-06,"포장도 야무지고 다이어트에 도움될까 사봤어요 ㅎㅎ
잘먹을께요^^"
gidf***,5,25-02-09,적은 칼로리에 포만감도 있고 다이어트용으로 좋아요
jane****,5,25-02-16,다이어트 성공 각. 든든하니 좋네요
love*******,5,25-02-18,건강을 위해 구입했어요!
1997***,5,25-02-01,"빠르고 안전하게 잘 배송됐습니다! 만족합니다, 첫구매인데 남편에게 잘 맞으면 좋겠습니다!"
ehds******,5,25-02-14,빠르게 배송 잘받았습니다
rlat********,5,25-02-12,재구매똑 떨어져서 주문했습니다 전자레인지 2분 너무 간편해요
mon4***,5,25-01-20,한달사용다이어트 시작하면서 현미귀리곤약밥만 먹는데 소화도 너무 잘되고 한국인은 밥을 먹어야 하는데 양도 넉넉하고 지금 벌써 두번째 주문이에요!! 이제는 위가 좀 줄어서 반은 덜어서 얼려놓더 다음날 데펴서 먹어요~~
no****,5,25-02-09,"다이어트 혈당조절용으로 구매했어요
기대돼요"
ange*******,5,25-02-12,좋은 가격에 잘샀어요 많이 파세요
sugi****,5,25-02-04,배송도 빠르고 밥 맛있어요
tn****,5,25-02-24,한달사용당수치가 높아 계속주문해서 먹고있었요~식감도좋아요~
dhrl****,4,25-02-02,"ㅎㅎ 다이어트하려고 사봤는데..  적응기가 필요한듯합니다.
맛은 잘..  ㅎㅎ
입안에서 잘 돌아다녀요^^
그래도 먹어볼께요"
dlqn******,5,25-02-14,다이어트식으로 좋아요
dsho******,5,25-02-09,배송도 빠르고 건강한 맛이에요
hyoa***,3,25-02-15,맛이 애매해요 일단 찰기가 없어서 그런지 뜯을때마다 밥이 사방팔방 튀는게 짜증나요
gktn*****,5,25-02-13,재구매떨어지면 항상 재주문하는 제품입니다!
jini******,5,25-02-13,재구매곤약밥 현미귀리를 좋아해서 쟁입니다.
park******,5,25-02-13,재구매재구매합니다 좋아요
kosu********,5,25-02-13,재구매항상 주문하는 제품입니다 :)
dano***,5,25-02-08,재구매가격도 저렴하고 배송도 빠르고 좋아요
jr40***,5,25-02-18,재구매매번 주문합니다~!
jinn******,5,25-02-12,새해맞이 다이어트로 구매해봤어요
somb****,5,25-02-01,"다이어트할때 좋은거 같아요
포만감 있어요. 포인트 써서 저렴하게 샀네요"
rta2***,5,24-12-21,체중감량을 목적으로 운동을 시작하기 전 보통 식단부터 깨끗하게 적응 한뒤 시작하는데 처음엔 곤약이라고 해서 살짝 거부감 있었으나 친구 추천으로 시켜먹어보니 확실히 고소해고 쌀이 꼬들꼬들 해서 맛있었습니다!! 배송도 구매 후 바로 다음날 도착!
ilov*****,5,25-02-04,한달사용너무 잘 사용중이며 재구매 의사 있습니다. 강추입니다
no****,5,25-02-07,유통 기한 넉넉하고 배송 빠릅니다
esth*******,5,25-01-12,다이어트용으로 구비해두었습니다. 귀리곤약은 비싸긴하네요. 그래도 혈당에 도움되고 여러가지 음식을 해먹을 수 있으니 도움되고 좋은거같아요. 배송도 빨리 받았습니다. 현미귀리곤약도 여러가지 이벤트를 했으면 좋겠습니다.
ksj4******,5,25-01-27,재구매설 명절전에 빠르게 배송받았습니다! 현미보다 만원정도 차이나지만 혈당 낮추는데 좋다그래서 먹어요ㅠ~~~~
woxb****,5,25-02-21,"곤약밥을 자주 먹어왔었는데, 씹는 식감도 괜찮고, 양도 여자가 먹기에 적당해요!!"
kung*******,5,25-02-05,재구매매번잘구매합니다 가성비좋아요 번창하세요
kryj****,5,25-02-11,다이어트하기 딱좋음 맨날이것만 먹
mwul***,4,25-02-02,재구매딸들이 요즘 다이어트중이라 제밥을 뺏어먹네요..ㅠㅠ 그래서 세일때 쟁여놓아요~
ku****,5,25-02-01,재구매재구매입니다.딸이랑 다욧식품으로 섭취합니다.맛나요!!
ilsu*****,5,25-02-07,아주맛았어요 또 시킬것같아요 감사합니다
uj****,5,25-02-07,재구매맛있어요 좋아요 또사요.
yhgt****,5,25-02-06,건강식단 ! 식감 재밋어요
kkam****,5,25-01-31,다이어트로 항상 구매해서 먹어요. 식감도 맛도 좋아요.
dmsg******,5,25-02-11,건강을위해서 꾸준히먹고있어요
ah****,5,25-02-22,"재구매늘 먹던거라 두둑히 쟁여둡니다. 
가격 좀 비싼거 말곤 괜찮아요.
당뇨에도 좋고요."
rhdn****,5,25-02-13,재구매자주 시켜먹습니다 헤헤
ush2***,5,25-02-27,한달사용다이어트 하기도 좋고 양도 적당해서 좋아요
seil******,5,25-02-14,다이어트 하려고 삿어용 굿굿
univ****,5,25-02-11,재구매항상 맛있게 먹어요
wons****,5,25-02-01,항상 구매하는 제품이에요! 할인해서 좋아요오
jh****,5,25-02-01,살빼고 싶어서 주문해봤어요~생각보다 먹을만하네요 ^^
zja1******,5,25-02-01,"곤약밥 관심있었는데
할인해서 사봤어요^^ 
맛이 괜찮네요~!!"
chun****,5,25-02-07,재구매잘받았습니다 항상 애용하고있습니다
gm****,5,25-02-03,다이어트를 위해 쌀때  쟁여둡니다.  데워서  먹으면 먹을만 합니다 ~
mumu*****,3,25-02-09,그냥 익숙한 맛이에요. 많이 먹으면 배 나와요.
armd****,5,25-02-01,맛있어요 식감도 좋구요. 재구입하려고요
cmk1***,5,25-02-17,"식사 조절하는 아이가 너무 잘먹네요.
재구매의사있어요~"
ksj4******,5,25-02-26,한달사용재구매배송도 빠르고 잘 먹고 있습니다!!
zin5***,5,25-01-31,"재구매빠르게 좋아요!
 사고나서  세일하는 게 아쉽네욯ㅎㅎ"
knh7***,5,25-02-01,재구매세일해서삽니다~생각보다맛도좋고먹을만해요~
moto***,5,25-02-27,빠른 배송 정말 정말 감사합니다
pmr0***,5,25-02-01,130g현미밥 먹다가 150g 현미귀리로 샀어요! 양은 많고 칼로리는 더 낮아서 좋어요!!!
gt****,5,25-02-05,한달사용곡물 사고 불리고 밥 짓기 너무 힘든데 간편하게 먹었어요
pseo*****,5,25-02-04,재구매좋아요~ 잘 먹고 있어요^^
jade********,5,25-02-23,재구매계속 재구매중입니다 배송 빠르고 편하고 맛있어욤
lt****,5,25-02-06,배송은 빨랐는데 아직 먹어 보지는 못했네요
oliv*****,5,25-02-04,평소건강식을먹을려고노력중이라행사기간구매했음
0109*******,5,25-02-07,재구매좋아요 늘 구매해요 ㅎㅎ
wndu*******,5,25-01-11,"원래 마트에서 낱개로 사먹다가
이번에 대량구매가 필요해서 주문했어요.
너무 맛있고 식감이 꼬들꼬들하니 좋아요.
다 먹으면 또 주문할게요."
lsgl******,5,25-02-03,배송도 빠르고 맛도 좋아요
laci***,5,25-02-22,재구매항상 사먹고 있어요~ 확실히 일반 밥보단 비싸긴 해요ㅠㅠ
flyl***,5,25-01-20,재구매다이어트용으로 아주 좋아요. 그냥 곤약밥은 진짜 못먹겠던데 이건 먹을만 합니다. 다이어트 추천!!
qkek******,5,25-02-02,잘 받았습니다. 맛있어서 늘 쟁여둡니다.
kimm*****,5,25-02-18,재구매가성비 너무 좋아요 최고 입니다!
eung****,5,25-02-01,재구매항상 주문하는 상품 입니다 다 먹고 또 주문할께요
yt****,5,25-02-02,귀리흑미곤약밥 너무 맛나서 이것도 시켜봐요
liwi****,4,25-02-15,한달사용생각보다 맛있어요 확실히 당스파이크는 적은듯해요
koar***,5,25-02-23,한달사용맛있고 편해요 또구매할예정
llov*****,5,25-02-08,다요트 시작해봅니다 배고파요 ㅜㅜ
ippo****,5,25-02-08,재구매쟁겨두구 계속 먹구있어여
xj****,5,25-02-23,재구매매번 사먹는데 맛도 좋고 칼로리 부담도 적습니다
a990****,5,25-02-02,잘받았습니다 ^^  항상 먹는거 ^^
peel*******,5,25-02-07,양이 적어서가볍게 먹기 편해요
kmj9*******,5,25-01-17,"생각보다 맛있고 좋네요
아들과 엄마와 다이어트 하려고 주문했어요. 생각보다 맛나고 좋아요..."
sh****,5,25-02-13,한달사용꼬들꼬들 탱글한 식감이 좋아요 포만감이 큰것 같네요 다이어트
jang*******,5,25-02-06,신기하네요 적응해보려고합니다
hee_*****,5,25-02-05,간편하고 맛있어요 좋아요
kimh****,5,25-02-01,재구매다이어트용으로 먹는데 식감도 좋고 맛었네요
da****,4,25-02-01,"다욧땜에 첨 구매해봤어요
포만감 있게 잘 먹어볼게요 기대됩니다"
isla*****,5,25-02-02,재구매항상 이것만 먹어요 식감좋고 맛ㅇㅆ어요
ssjj*****,5,25-02-02,다이어트하는 아들이 저녁식사용으로 먹고 있어요
qusr********,5,25-02-16,다이어트한다고 곤약밥은 처음 사봤는데 생각보다 먹을만해요
laur*****,5,25-02-05,재구매곤약밥인데 맛있어요
2b****,5,25-02-21,기대보다 많이 맛있고 편리합니다.
1234*****,5,25-02-01,곤약밥 다이어트에 좋아여 믿고먹는 햇반
sr****,5,25-02-22,한달사용재구매밥 양도 많고 부족하지 않고 맛있습니다.
hiyo*******,5,25-02-26,재구매좀 비싼거같기도하고 괜찮습니다!
snip******,5,25-02-02,포장상태 완벽하게 잘 받았습니다
tjal******,5,25-02-02,저녁에 밥을 덜 부담스럽게 먹고싶어 구매했어요
dulo****,5,25-02-25,한달사용재구매빠르게 잘 배송되었습니다.
dulo****,5,25-02-25,재구매빠르게 잘 배송되었습니다.
cfg3***,5,25-02-03,재구매저렴하게 행사해서 잘샀어요
kka4***,5,25-01-23,늘 구매 해서 먹는 제품 입니다. 같은 종류 중에선 이 제품이 제일 좋은 거 같아요.
pgg1***,5,25-02-02,"재구매2번째 구매입니다
맛도 촣고 건강에도 촣을거 같네요"
juli*****,5,25-02-23,재구매항상 먹는 제품입니다! 맛있어요
imbl****,4,25-02-02,"재구매맛은 그저그래도 칼로리
낮아서 좋아요, !!"
fore********,5,25-01-20,"다이어트하면서 식단으로 먹기위해 구매했어요
생각보다 소화도 잘되고 포만감도 있어 좋네요"
knh7***,5,25-01-20,재구매잘먹고있어요~먹고난뒤에좀허기지긴하지만그래도속도편하고좋아요~
sjy8***,5,25-02-24,재구매맛잇음.간편함.추천함!
smng***,5,25-02-04,재구매다이어트용으로 항상 쌓아둡니다
yoon***,5,25-02-04,"가격이 비싼느낌이있지만 행사를
노려야져"
woow***,5,25-01-19,재구매다이어트 중인데 다이어트 식 먹다 지겨워 반찬 밥 생각날때 꺼내먹어요 포만감도 좋고 화장실도 잘가요!
wc****,5,25-01-27,곤약밥은 이걸로만 먹어요. 어머니 입맛에도 괜찮나봐요.
iwil******,5,25-02-01,빠른 배송 감사합니다
jeon******,5,25-01-05,"한달사용재구매없으면 안 돼요, 전당뇨와 당뇨환자에게 필수적인 라인입니다... 안 없어지게 많이 구매해 주세요 ㅠ 기존에는 곤약 쌀 따로 사서 짓는 불편함과... 회사에선 못 먹는 게 있었는데 편안합니다. 너무 좋아요... 씨제이 나의 빛, 씨제이 나의 최고.. ^___^"
si****,5,25-02-03,재구매항상 너무 잘 먹고 있어요!
eswl****,5,25-01-14,"재구매다이어트밥으로 좋아요!!
다 먹고 또 주문!!!
세일할 때 쟁여둡니다^^"
youn********,5,25-02-20,잘 먹고 있습니다 감사합니다.
llk1***,5,25-02-04,재구매여기가 젤 저렴해용 항상기킴
vlvl****,5,25-01-28,"늘먹던거라 세일하길래 구매했어요
잘먹을께요"
tnwh*****,5,25-02-25,역시 햇반 가성비 좋게 샀습니다.
ant1***,5,25-02-22,항상 잘사 먹습니다. 감사합니 합합.
duda*****,5,25-02-16,"생각보다 맛도 식감도 좋아요
목넘김도 좋아서 다욧중인 지금 딱 이에요"
hong****,5,25-01-31,재구매빠른배송 감사합니다
mand********,5,25-02-01,재구매이번에 엄청 싸게 할인하딜래 바로 샀어요
sang*******,5,25-02-04,재구매다시 식단 조절하려고 샀습니다..
hsh1***,5,25-01-23,"너무맛있어요
다먹음 또주문합니다"
juhy*******,5,25-01-18,"로켓배송이네요 ㅎㅎ
포장잘되어서 왔어요
양도딱먹기좋아요"
kirr***,5,25-01-27,재구매매번 주문해 먹네요 건강에 좋아요
cs****,5,25-02-12,"재구매맛나요
건강해요
감사합니다 
매번 사먹네요"
donm****,5,25-01-26,"자주 이용하고 있습니다
배송도 매우 빠르구요"
thou****,5,25-01-22,한달사용양도 적당하고 칼로리도 낮아서 다이어트할때 추천해요
dusw*****,5,25-01-15,곤약밥 처음 먹어봤는데 먹는데 전혀 불편함 없고 맛도 괜찮았어요. 곤약밥에 닭가슴살 먹으니 포만감도 오래가고 좋습니다.
ddod********,5,25-02-02,다이어트중이라 구매했습니다
dust******,5,24-12-15,아직 2인이라 밥솥이 생각보다 필요 없을거 같다고 생각이 들더라구요..! 거의 나가서 먹고 들어오는날이 많기 때문에 쌀관리가 힘들거 같아..즉석밥을 사야겠다 생각하면서 이왕이면 몸에도 좋고 가볍게 먹을수 있는 제품을 찾다가 곤약밥을 선택했어요~ 여러 제품에 곤약밥을 먹어보았는데 저희 부부에게는 햇반이 입에 딱 맞더라구요! 결혼준비때부터 지금까지 계속 먹고 있는데 소화도 잘되고 남편은 알레르기가 좀 있어서 먹는것도 조심해야하는데 두드러기 부분도 좋아지는거 같더라구요…! 가족이 늘어나면 즉석밥 가격이 좀 부담 스러워지겠지만 그전까지는 신혼부부에게는 정말 딱 맞는 제품입니다❤️
dnjs****,5,25-01-22,자취방 쟁여탬이예요 곤약밥중에 제일 맛있고 식감도 좋아요
mw****,5,25-01-23,재구매아주 만족스럽습니다. 추천드립니다.
joy8****,4,25-02-17,칼로리가 낮아서 다이어트에 좋고 맛있습니다
take******,5,25-01-20,당관리하려고 주문했어요 톡톡 터지는 식감이 재미납니다
sky4***,5,25-01-15,내 다이어트용 햇반~~ 저녁밥을 참기 힘들때 곤약귀리밥으로 먹는데 톡톡 터지는 식감이 좋고 밥과 크게 이질감이 없어서 맛있게 먹고 있어요
chee********,5,25-02-09,가격이 뭔가 점점 더 비싸지는 것 같지만 다이어트할 때 비린맛 없이 곤약밥 먹을 수 있는 유일한 템이라 삽니다.. ㅎㅎ
sksg******,5,25-02-04,재구매다이어트할 때 촤고에요!
rlat********,5,25-02-04,자주 시켜서 먹어요
dhdl*******,5,25-02-18,재구매다이어트 하려고 사서 잘먹고 있어요
lime******,4,25-01-31,한달사용재구매맛도 좋고 가성비 좋습니다.
cher******,5,25-02-04,재구매간편해서 좋아요!!!!
hszz****,5,25-01-17,"다이어트 하려고 도시락 싸는데 밥 하는 게 너무 귀찮고 곤약이 들어있어 더 좋을 것 같아서 주문했습니당
확실히 곤약이 섞여 있어서 투명한 게 처음에는 이질감이 들지만 먹고나서 위에 부담이 전혀 없습니다. 물론 그만큼 배고프지만 그건 제 배의 문제니까요…?^^
흑미도 맛있어서 다음에는 흑미로 구매하려고용~ 좋은 상품 감사합니다~~~"
love********,5,25-01-13,"재구매혈당조절을 위해 구입했고 한그릇 다 비워도
확실히 만족해요 없으면 안되는 필수템이에요~"
eks1***,5,25-02-15,재구매다이어트로 계속 먹는밥! 적당한거 같아용♡
love*******,4,25-01-21,한번에 먹기 딱 좋아요. 다이어트용으로 샀습니다.
max0****,5,25-01-21,만족스러워요 재구매 의사 있습니다!
o0oo******,5,25-01-27,잘 먹고 있어요 감사합니다
gane****,5,25-02-14,배송 좋고 칼로리낮아도 맛은좋아요
enju****,5,25-01-27,재구매현미귀리곤약맛 밥으로 먹고 있어요 맛도 있고요
ty****,5,25-01-15,곤약이라 다이어트도 되고 맛나고 포장상태 좋고 배송 빨라서 매우 만족합니다
coro****,5,25-01-24,재구매다이어트 할때 편하고 맛도 좋아요
chor*****,5,25-02-02,좋은 가격에 구매했습니다👍🩷
kkon******,5,25-02-21,여행갈때 가져가려고 샀어요.
mpop***,5,25-02-17,재구매배송 빠르고 좋아요
guro*****,5,25-01-30,재구매항상 먹는밥입니다 잘구매햇어요
ky97***,5,25-02-07,재구매맛있습니다. 배송도 빨라요~! 다이어트에도 좋습니다.
bana****,5,25-01-02,"딸은 다이어트를 한다고 유튜브를 보더니 현미나 귀리밥을 하되 냉장고에 넣어서 저당밥을 만들어 달라 하고, 아들은 잡곡밥 싫다고 백미를 달라 하고, 식구들 입맛 맞추다 보면 나는 그 밥을 먹기 싫은 악순환을 끊어 준 햇반의 다양한 제품군 ㅎㅎㅎ 칼로리도 낮고 현미에 귀리에 곤약까지 있으니 다이어트 맞춤이라 딸 전용으로 구비해 두었어요."
alek******,5,25-02-15,잘 받았습니다 감사합니다
aud1****,5,25-02-25,재구매만족합니다 ~~~~~~
sang******,5,25-01-17,다이어트 하고있는데 확실히 효과잇는거같아요 진짜 밥맛이에요 ㅎㅎ
